date,gross,net_10,net_50,turnover,model
2011-09-30,-0.00019169511379204737,-0.0007631006337234501,-0.0030487227134490605,0.5714055199314027,surface_cnn
2011-10-31,0.016122439692570142,0.015603562622619178,0.013528054342815319,0.5188770699509648,surface_cnn
2011-11-30,0.0018681983655356353,0.001249749232947103,-0.0012240472974070255,0.6184491325885322,surface_cnn
2011-12-30,-0.008839801363627872,-0.009489163731104408,-0.012086613201010548,0.649362367476535,surface_cnn
2012-01-31,0.007192437143452534,0.006575536399395101,0.0041079334231653684,0.6169007440574332,surface_cnn
2012-02-29,0.007475106451082485,0.006869739240751638,0.004448270399428248,0.6053672103308473,surface_cnn
2012-03-30,0.0135926846822085,0.013019932751781512,0.010728925030073553,0.5727519304269895,surface_cnn
2012-04-30,0.015250087382953963,0.014703815294489012,0.012518726940629207,0.5462720884649512,surface_cnn
2012-05-31,-0.005373044095143081,-0.005945346074549244,-0.008234553992173895,0.5723019794061628,surface_cnn
2012-06-29,0.018603704703448045,0.01807519553226785,0.015961158847547067,0.5285091711801956,surface_cnn
2012-07-31,0.005350833211828873,0.004776919405751538,0.0024812641814421976,0.5739138060773351,surface_cnn
2012-08-31,0.002924411981842649,0.0023896161329505527,0.000250432737382168,0.5347958488920962,surface_cnn
2012-09-28,-0.002281879260776986,-0.002809457082882343,-0.00491976837130377,0.527577822105357,surface_cnn
2012-10-31,0.00847304728484552,0.007886534552836529,0.0055404836248005625,0.5865127320089913,surface_cnn
2012-11-30,0.001119097044509303,0.0005271258880401996,-0.0018407587378362143,0.5919711564691035,surface_cnn
2012-12-31,0.0027386002984656375,0.002201704149594714,0.000054119554111018396,0.5368961488709239,surface_cnn
2013-01-31,0.00007753535729793353,-0.0005537505418450245,-0.003078894138416856,0.631285899142958,surface_cnn
2013-02-28,0.009860988313132587,0.009320984260320672,0.0071609680490730115,0.5400040528119152,surface_cnn
2013-03-28,-0.004427846877619961,-0.004975860618362088,-0.0071679155813305934,0.5480137407421264,surface_cnn
2013-04-30,-0.023097213701626797,-0.023630648843161576,-0.025764389409300696,0.5334351415347796,surface_cnn
2013-05-31,0.008996564275536186,0.008471293778877391,0.006370211792242211,0.5252704966587951,surface_cnn
2013-06-28,-0.001972182559890629,-0.0024940855012051937,-0.004581697266463455,0.521902941314565,surface_cnn
2013-07-31,0.00013470008535687193,-0.00040521433591971716,-0.0025648720210260734,0.5399144212765891,surface_cnn
2013-08-30,0.0032538541152098725,0.0027137620190661963,0.000553393634491492,0.5400920961436761,surface_cnn
2013-09-30,0.013439241892026273,0.012885591490920221,0.010670989886496016,0.5536504011060515,surface_cnn
2013-10-31,-0.00602758997837163,-0.006634140629989245,-0.009060343236459704,0.6065506516176149,surface_cnn
2013-11-29,0.004979234311764254,0.0043885632342458725,0.0020258789241723463,0.5906710775183815,surface_cnn
2013-12-31,-0.002039237201276221,-0.002606899113405555,-0.004877546761922893,0.5676619121293343,surface_cnn
2014-01-31,0.005312189245663278,0.004602061454342134,0.0017615502890575606,0.7101277913211435,surface_cnn
2014-02-28,0.013231830140516817,0.012601135691066268,0.010078357893264073,0.6306944494505488,surface_cnn
2014-03-31,0.009992039713579304,0.009329780269960572,0.006680742495485644,0.6622594436187321,surface_cnn
2014-04-30,0.010439897978857625,0.009843819957719296,0.007459507873165978,0.5960780211383294,surface_cnn
2014-05-30,-0.004699467117401775,-0.005363659820266788,-0.008020430631726841,0.6641927028650134,surface_cnn
2014-06-30,0.013382168271496075,0.012737616047146192,0.010159407149746655,0.6445522243498842,surface_cnn
2014-07-31,0.008639440070659633,0.00799338263604481,0.005409152897585528,0.6460574346148209,surface_cnn
2014-08-29,0.018838670676877035,0.018190383928632932,0.015597236935656525,0.6482867482441022,surface_cnn
2014-09-30,0.007509303299227371,0.006861107674014402,0.004268325173162526,0.648195625212969,surface_cnn
2014-10-31,0.04157608416783043,0.040894557740729934,0.03816845203232795,0.681526427100495,surface_cnn
2014-11-28,0.01736297831084087,0.016712951873012485,0.014112846121698944,0.6500264378283855,surface_cnn
2014-12-31,0.002514624510536955,0.0018997674423799314,-0.0005596608302481636,0.6148570681570238,surface_cnn
2015-01-30,0.004370168986525577,0.0036539528396117857,0.0007890882519566182,0.7162161469137918,surface_cnn
2015-02-27,0.005258763803742138,0.004604255630326074,0.00198622293666182,0.6545081734160636,surface_cnn
2015-03-31,-0.0021349194365789855,-0.0028135095568478895,-0.005527870037923504,0.6785901202689038,surface_cnn
2015-04-30,0.020025213555924896,0.019351018506840782,0.016654238310504332,0.6741950490841127,surface_cnn
2015-05-29,0.015188535942302076,0.014544336816797794,0.011967540314780669,0.6441991255042814,surface_cnn
2015-06-30,-0.004543130507815247,-0.005195020706500692,-0.007802581501242474,0.6518901986854453,surface_cnn
2015-07-31,0.017451926031330046,0.01679173231284896,0.014150957438924612,0.6601937184810867,surface_cnn
2015-08-31,0.022950585518179255,0.022207612988407913,0.01923572286932254,0.7429725297713432,surface_cnn
2015-09-30,0.009927820694121098,0.009203849567395795,0.006307965060494584,0.7239711267253028,surface_cnn
2015-10-30,0.012238428078072596,0.01156161733825534,0.008854374378986313,0.6768107398172566,surface_cnn
2015-11-30,-0.0017530299741451098,-0.002412882033861941,-0.0050522902727292655,0.6598520597168311,surface_cnn
2015-12-31,0.034336735432890626,0.033653609465208956,0.030921105594482287,0.6831259676816681,surface_cnn
2016-01-29,0.012511592686945953,0.01176809607318695,0.008794109618150936,0.7434966137590036,surface_cnn
2016-02-29,0.00019519829459418124,-0.0005063906313814013,-0.0033127463352837314,0.7015889259755825,surface_cnn
2016-03-31,-0.020082888268979623,-0.02076769165764189,-0.02350690521229096,0.6848033886622676,surface_cnn
2016-04-29,0.01231634784253212,0.01162765504171229,0.008872883838432967,0.6886928008198305,surface_cnn
2016-05-31,0.005432361366328924,0.0047462920949099185,0.0020020150092338977,0.6860692714190053,surface_cnn
2016-06-30,-0.009335775027276534,-0.010065486259783934,-0.01298433118981353,0.7297112325073989,surface_cnn
2016-07-29,-0.0066217290177441775,-0.0073518868926166995,-0.010272518392106788,0.7301578748725219,surface_cnn
2016-08-31,-0.0003657569879284518,-0.0010569800091587004,-0.003821872094079695,0.6912230212302486,surface_cnn
2016-09-30,0.030072593598748993,0.02939679131090912,0.026693582159549627,0.6758022878398734,surface_cnn
2016-10-31,0.0012531732502981986,0.000517508516413691,-0.00242515041912434,0.7356647338845077,surface_cnn
2016-11-30,0.04262379642547347,0.04191660850091296,0.03908785680267091,0.7071879245605104,surface_cnn
2016-12-30,-0.006457720088728208,-0.007114514929443505,-0.009741694292304695,0.6567948407152973,surface_cnn
2017-01-31,-0.006236256769389074,-0.006918531109274297,-0.00964762846881519,0.6822743398852233,surface_cnn
2017-02-28,0.006923728110830301,0.0062375380491692944,0.0034927778025252683,0.6861900616610066,surface_cnn
2017-03-31,0.0051944009927560805,0.004536038930702604,0.001902590682488697,0.6583620620534767,surface_cnn
2017-04-28,-0.011227172186621046,-0.01186189161565802,-0.014400769331805922,0.6347194290369753,surface_cnn
2017-05-31,-0.005613919652479376,-0.006244238033058459,-0.008765511555374788,0.6303183805790822,surface_cnn
2017-06-30,0.001988504507775144,0.0013980135227066666,-0.0009639504175672419,0.5904909850684772,surface_cnn
2017-07-31,0.015897405245540078,0.015337059446290517,0.013095676249292273,0.5603457992495608,surface_cnn
2017-08-31,0.012864360425270222,0.012323267380832273,0.010158895203080474,0.5410930444379498,surface_cnn
2017-09-29,0.008593189070102385,0.008100156425837873,0.006128025848779821,0.4930326442645128,surface_cnn
2017-10-31,0.00570848785915576,0.005162347380987242,0.0029777854683131696,0.5461404781685182,surface_cnn
2017-11-30,-0.022237510873710085,-0.022766287149091794,-0.024881392250618625,0.5287762753817082,surface_cnn
2017-12-29,-0.0012648222454877981,-0.0017864602007204799,-0.003873012021651207,0.5216379552326819,surface_cnn
2018-01-31,0.0008489440444798253,0.00015444789540352568,-0.0026235367009016727,0.6944961490762996,surface_cnn
2018-02-28,0.005896005292495119,0.005309274905765535,0.0029623533588471977,0.5867303867295842,surface_cnn
2018-03-29,0.00494915455845688,0.004396079112889872,0.0021837773306218416,0.5530754455670076,surface_cnn
2018-04-30,0.0044098074890293396,0.003875026108085775,0.0017359005843115153,0.5347813809435649,surface_cnn
2018-05-31,-0.007640869827747026,-0.008193437635367654,-0.010403708865850167,0.5525678076206282,surface_cnn
2018-06-29,0.006063484109934677,0.005428924390673136,0.002890685513626974,0.6345597192615406,surface_cnn
2018-07-31,-0.0022002747772606078,-0.0028299355291509388,-0.005348578536712263,0.629660751890331,surface_cnn
2018-08-31,0.016121448764549212,0.015536940225955647,0.013198906071581386,0.5845085385935653,surface_cnn
2018-09-28,-0.0001259773488369836,-0.00070958565968289,-0.0030440189030665164,0.5836083108459065,surface_cnn
2018-10-31,0.012242068933951562,0.011591812012482864,0.008990784326608072,0.6502569214686982,surface_cnn
2018-11-30,0.004454072642016312,0.0038378035155715597,0.001372727009792548,0.6162691264447528,surface_cnn
2018-12-31,-0.01573507049112432,-0.016350904153421098,-0.018814238802608213,0.615833662296779,surface_cnn
2019-01-31,0.0025431482276646405,0.0018288155109853878,-0.0010285153557316224,0.7143327166792526,surface_cnn
2019-02-28,-0.0019715631697884792,-0.0024987835516375803,-0.0046076650790339855,0.5272203818491012,surface_cnn
2019-03-29,0.014912676356739124,0.014420543186709553,0.01245201050659127,0.49213317002957085,surface_cnn
2019-04-30,0.012979685672524485,0.012479285157679928,0.010477683098301695,0.5004005148445583,surface_cnn
2019-05-31,0.0037802825670056836,0.003249469495702841,0.0011262172104914694,0.5308130713028428,surface_cnn
2019-06-28,0.018018837742338888,0.017511393325570633,0.01548161565849761,0.5074444167682557,surface_cnn
2019-07-31,0.01481175125684668,0.01431218854530027,0.01231393769911463,0.4995627115464102,surface_cnn
2019-08-30,0.022146561207269433,0.021682689651644767,0.01982720342914611,0.4638715556246651,surface_cnn
2019-09-30,0.00862867739779825,0.008215967658836516,0.006565128702989581,0.4127097389617338,surface_cnn
2019-10-31,0.0001577872482203032,-0.0003000773180039029,-0.0021315355829007276,0.4578645662242061,surface_cnn
2019-11-29,-0.0022094922374739845,-0.00266700631191851,-0.004497062609696614,0.4575140744445258,surface_cnn
2019-12-31,0.00907264137936324,0.00861244165480929,0.006771642756593494,0.4601997245539492,surface_cnn
2020-01-31,-0.002814334768969545,-0.0034500485377739606,-0.005992903612991623,0.6357137688044155,surface_cnn
2020-02-28,0.0118295280279648,0.01106662653409086,0.008015020558595102,0.7629014938739395,surface_cnn
2020-03-31,-0.013886794647083159,-0.014612786036263297,-0.017516751592983847,0.7259913891801377,surface_cnn
2020-04-30,-0.01343665250393956,-0.014091274158686327,-0.016709760777673395,0.654621654746767,surface_cnn
2020-05-29,-0.0251457170968581,-0.025759670538298744,-0.028215484304061317,0.6139534414406433,surface_cnn
2020-06-30,0.017588399406164277,0.016992409559848008,0.014608450174582933,0.595989846316269,surface_cnn
2020-08-31,-0.0011351658459904362,-0.0017886349531634502,-0.004402511381855507,0.6534691071730141,surface_cnn
2020-09-30,0.024765797523342313,0.024169017175338044,0.021781895783320973,0.5967803480042682,surface_cnn
2020-10-30,-0.023871393363472,-0.024480119784528832,-0.026915025468756158,0.6087264210568317,surface_cnn
2020-11-30,-0.010228786988314396,-0.010851852452164855,-0.013344114307566688,0.6230654638504585,surface_cnn
2020-12-31,-0.04612729845466815,-0.046732989685250664,-0.04915575460758073,0.6056912305825162,surface_cnn
2021-01-29,0.06447676043797937,0.0637507953760963,0.06084693512856408,0.7259650618830571,surface_cnn
2021-02-26,0.08013142190683761,0.07967166867823434,0.07783265576382127,0.4597532286032691,surface_cnn
2021-03-31,0.0348207419698206,0.03438249240154149,0.03262949412842504,0.4382495682791122,surface_cnn
2021-04-30,0.03170035379418385,0.03125164634245642,0.0294568165355467,0.44870745172743043,surface_cnn
2021-05-28,-0.03652499967418078,-0.03700730113045239,-0.038936506955538824,0.4823014562716082,surface_cnn
2021-06-30,0.05024609301828456,0.049788970928645884,0.04796048257009117,0.4571220896386786,surface_cnn
2021-07-30,0.01555116814752403,0.015072673307480546,0.013158693947306609,0.47849484004348414,surface_cnn
2021-08-31,0.0151806706629855,0.014707278393861045,0.012813709317363229,0.47339226912445426,surface_cnn
2021-09-30,0.034205824075802804,0.03373780223998269,0.03186571489670223,0.4680218358201156,surface_cnn
2021-10-29,0.015088721818676898,0.014602564282752717,0.01265793413905599,0.4861575359241817,surface_cnn
2021-11-30,0.06995828455131424,0.06950129834005547,0.06767335349502038,0.4569862112587717,surface_cnn
2021-12-31,0.04657506542619577,0.04608928623611939,0.04414616947581384,0.4857791900763862,surface_cnn
2022-01-31,0.014397527236335987,0.01375709427386798,0.01119536242399595,0.6404329624680076,surface_cnn
2022-02-28,-0.0028087149179834153,-0.003427597853572774,-0.00590312959593021,0.6188829355893589,surface_cnn
2022-03-31,0.03716112240883874,0.036533584913702656,0.03402343493315833,0.627537495136082,surface_cnn
2022-04-29,0.0413766299674969,0.040814739101427314,0.038567175637148975,0.5618908660695852,surface_cnn
2022-05-31,0.0494361560198651,0.04886595269521905,0.04658513939663487,0.5702033246460455,surface_cnn
2022-06-30,0.005372122124815565,0.004798326769961855,0.0025031453505470124,0.5737953548537105,surface_cnn
2022-07-29,-0.002747993093209138,-0.0033280173538321528,-0.0056481143963242105,0.5800242606230145,surface_cnn
2022-08-31,0.0075452876839239786,0.0069850797851434745,0.00474424819002146,0.5602078987805037,surface_cnn
2022-09-30,0.023080276872175988,0.02256664674644534,0.020512126243522742,0.5136301257306489,surface_cnn
2022-10-31,0.057318874346120215,0.05682048399004667,0.05482692256575249,0.49839035607354504,surface_cnn
2022-11-30,0.02551307568491981,0.02489534870014987,0.0224244407610701,0.6177269847699421,surface_cnn
2022-12-30,-0.02331395818939039,-0.023893215949346142,-0.026210246989169152,0.579257759955752,surface_cnn
2023-01-31,0.00960461671605849,0.009030626276515241,0.006734664518342245,0.5739904395432491,surface_cnn
2023-02-28,0.01792508794901007,0.017382407904667992,0.01521168772729968,0.5426800443420781,surface_cnn
2023-03-31,0.008280236538812621,0.007737949421054668,0.005568800950022854,0.5422871177579534,surface_cnn
2023-04-28,-0.020389527976912816,-0.020902858776707403,-0.02295618197588576,0.5133307997945891,surface_cnn
2023-05-31,0.0026831842904929057,0.002168736151938037,0.00011094359771856091,0.5144481385548689,surface_cnn
2023-06-30,-0.007430017723485446,-0.007933549067955929,-0.009947674445837858,0.5035313444704824,surface_cnn
2023-07-31,0.05661525237300576,0.05610171279153554,0.05404755446565468,0.5135395814702161,surface_cnn
2023-08-31,0.022368772740546453,0.021826395968718205,0.019656888881405214,0.542376771828248,surface_cnn
2023-09-29,0.03995264381303067,0.03938266215119617,0.03710273550385818,0.569981661834497,surface_cnn
2023-10-31,0.023044341902628468,0.022486837763991557,0.020256821209443915,0.5575041386369106,surface_cnn
2023-11-30,-0.016189056696018365,-0.016743800104227213,-0.0189627737370626,0.5547434082088468,surface_cnn
2023-12-29,0.02877345068467079,0.028232497799933257,0.02606868626098312,0.5409528847375341,surface_cnn
2024-01-31,-0.0012887724003448927,-0.001888399067101909,-0.004286905734129974,0.5996266667570163,surface_cnn
2024-02-29,0.02813929736818266,0.027602160982073243,0.025453615437635576,0.5371363861094164,surface_cnn
2024-03-28,0.028110698658358524,0.027690792462251968,0.026011167677825738,0.4199061961065574,surface_cnn
2024-04-30,-0.0035508714368672513,-0.004021851012601477,-0.005905769315538381,0.4709795757342259,surface_cnn
2024-05-31,0.01638358605214404,0.015873081695348307,0.013831064268165367,0.5105043567957349,surface_cnn
2024-06-28,-0.023088575109648603,-0.02354709407069225,-0.025381169914866844,0.4585189610436483,surface_cnn
2024-07-31,0.018869952879979876,0.018319869943656693,0.01611953819836397,0.5500829363231812,surface_cnn
2024-08-30,0.013974572750837588,0.013423496287506713,0.011219190434183216,0.5510764633308743,surface_cnn
2024-09-30,-0.013395422592151988,-0.013893186651220309,-0.015884242887493592,0.49776405906832066,surface_cnn
2024-10-31,0.0015098332503271916,0.0009192950967376213,-0.0014428575176206604,0.5905381535895704,surface_cnn
2024-11-29,0.004005980244630462,0.0034684421073131293,0.0013182895580437998,0.5375381373173324,surface_cnn
2024-12-31,0.014435805988629055,0.01393139148980822,0.011913733494524882,0.5044144988208348,surface_cnn
2025-01-31,0.040757891668879345,0.040161896055986364,0.03777791360441443,0.5959956128929823,surface_cnn
2025-02-28,0.042929784080718195,0.0424025568894717,0.04029364812448571,0.5272271912464975,surface_cnn
2025-03-31,-0.007196742208133603,-0.007735650764652369,-0.009891284990727434,0.5389085565187661,surface_cnn
2025-04-30,0.0037588231235054395,0.003212225884211263,0.0010258369270345585,0.5465972392941763,surface_cnn
2025-05-30,-0.006172868000565093,-0.00671595108226569,-0.008888283409068078,0.5430830817005972,surface_cnn
2025-06-30,-0.009485170019220432,-0.009999142051628582,-0.012055030181261181,0.5139720324081496,surface_cnn
2025-07-31,-0.0005910145677931102,-0.0011160497859478698,-0.0032161906585669083,0.5250352181547596,surface_cnn
2025-08-29,-0.047287313093364494,-0.0478070049393202,-0.04988577232314301,0.5196918459557032,surface_cnn
2006-01-31,0.017321719720532334,0.016821719720532334,0.014821719720532334,0.5,ridge_tabular
2006-02-28,-0.009255202336650652,-0.009906547686904929,-0.012511929087922034,0.6513453502542763,ridge_tabular
2006-03-31,-0.010293933769917923,-0.01095398585322027,-0.01359419418642966,0.6600520833023474,ridge_tabular
2006-04-28,0.019954934642429527,0.019328411903329543,0.016822320946929616,0.6265227390999824,ridge_tabular
2006-05-31,0.0065714320672929875,0.005980057989719684,0.0036145616794264705,0.5913740775733034,ridge_tabular
2006-06-30,0.02465885881519196,0.02410738151866088,0.021901472332536556,0.551477296531081,ridge_tabular
2006-07-31,0.01674365765130538,0.016177266749320542,0.01391170314138119,0.5663909019848379,ridge_tabular
2006-08-31,0.01661191202382225,0.01592578694000014,0.013181286604711712,0.6861250838221075,ridge_tabular
2006-09-29,-0.008586104372307406,-0.009242372418874118,-0.011867444605140966,0.656268046566712,ridge_tabular
2006-10-31,-0.019159632337790306,-0.019844376601163442,-0.022583353654655983,0.6847442633731352,ridge_tabular
2006-11-30,0.03074977925666269,0.03016930090913355,0.02784738751901699,0.5804783475291398,ridge_tabular
2006-12-29,0.0026695914373474823,0.0019833429059522823,-0.0007616512196285175,0.6862485313951999,ridge_tabular
2007-01-31,0.00801359377437043,0.007290812628296882,0.004399688044002689,0.7227811460735482,ridge_tabular
2007-02-28,-0.014674777749771998,-0.015345348093166936,-0.01802762946674669,0.6705703433949384,ridge_tabular
2007-03-30,-0.0051757483877934544,-0.005811050591112919,-0.008352259404390777,0.6353022033194644,ridge_tabular
2007-04-30,-0.003944171690977122,-0.004584998808808349,-0.00714830728013326,0.6408271178312277,ridge_tabular
2007-05-31,0.00707955911292377,0.006364356475291435,0.0035035459247620953,0.715202637632335,ridge_tabular
2007-06-29,-0.010495468631805425,-0.011119770616250567,-0.013616978554031135,0.624301984445142,ridge_tabular
2007-07-31,-0.0024162328482809315,-0.0030138550663255893,-0.005404343938504221,0.597622218044658,ridge_tabular
2007-08-31,-0.016100604055065873,-0.01670810960312192,-0.01913813179534611,0.6075055480560474,ridge_tabular
2007-09-28,-0.021163203239053255,-0.021712612680441615,-0.02391025044599505,0.5494094413883593,ridge_tabular
2007-10-31,0.017264321658809367,0.01662690429969624,0.014077234863243733,0.637417359113127,ridge_tabular
2007-11-30,0.006593032431347546,0.005987798501098354,0.0035668627801015845,0.6052339302491923,ridge_tabular
2007-12-31,0.04748937335250589,0.0469002140743779,0.04454357696186596,0.5891592781279842,ridge_tabular
2008-01-31,0.052155860748460896,0.05150115577006629,0.04888233585648787,0.6547049783946043,ridge_tabular
2008-02-29,0.0031364497592668047,0.002547533291388859,0.00019186741987707633,0.5889164678779457,ridge_tabular
2008-03-31,0.0011214222414264769,0.0005900857217142502,-0.001535260357134657,0.5313365197122267,ridge_tabular
2008-04-30,0.011333815770757583,0.010763786756258994,0.008483670698264636,0.5700290144985893,ridge_tabular
2008-05-30,0.01254376046535001,0.011969900663994218,0.009674461458571053,0.5738598013557913,ridge_tabular
2008-06-30,0.030674899369512017,0.030074057938121547,0.027670692212559668,0.6008414313904701,ridge_tabular
2008-07-31,0.008509136093383444,0.007864952668615376,0.005288218969543106,0.6441834247680676,ridge_tabular
2008-08-29,0.0470216520268623,0.04647786138614162,0.0443026988232589,0.5437906407206798,ridge_tabular
2008-09-30,0.07908771383285502,0.078614684287275,0.07672256610495493,0.4730295455800204,ridge_tabular
2008-10-31,0.0800494790634078,0.07953416415393419,0.07747290451603976,0.515314909473607,ridge_tabular
2008-11-28,0.00764790130448948,0.007244733339929135,0.005632061481687755,0.4031679645603449,ridge_tabular
